filepath,label,subject_id,source_file,split
features/mel_dd_subjectwise/y3xOwlrqS3QhFVHCYnzJfCN0I8F2/long/breathing-deep.npy,long,y3xOwlrqS3QhFVHCYnzJfCN0I8F2,breathing-deep.wav,train
features/mel_dd_subjectwise/OIGeFP6iMJfFUhNsVZ3NQ6bsorx2/short/breathing-shallow.npy,short,OIGeFP6iMJfFUhNsVZ3NQ6bsorx2,breathing-shallow.wav,train
features/mel_dd_subjectwise/OIGeFP6iMJfFUhNsVZ3NQ6bsorx2/long/breathing-deep.npy,long,OIGeFP6iMJfFUhNsVZ3NQ6bsorx2,breathing-deep.wav,train
features/mel_dd_subjectwise/sWcxNpUjPcbEfjNw7RouuKrSMyx2/short/breathing-shallow.npy,short,sWcxNpUjPcbEfjNw7RouuKrSMyx2,breathing-shallow.wav,val
features/mel_dd_subjectwise/sWcxNpUjPcbEfjNw7RouuKrSMyx2/long/breathing-deep.npy,long,sWcxNpUjPcbEfjNw7RouuKrSMyx2,breathing-deep.wav,val
features/mel_dd_subjectwise/BPQxhBSlypXZICqfsmZcUYBxFmz1/short/breathing-shallow.npy,short,BPQxhBSlypXZICqfsmZcUYBxFmz1,breathing-shallow.wav,train
features/mel_dd_subjectwise/BPQxhBSlypXZICqfsmZcUYBxFmz1/long/breathing-deep.npy,long,BPQxhBSlypXZICqfsmZcUYBxFmz1,breathing-deep.wav,train
features/mel_dd_subjectwise/xf8WMloFOzegmJfwltZVuSQHTyA2/short/breathing-shallow.npy,short,xf8WMloFOzegmJfwltZVuSQHTyA2,breathing-shallow.wav,train
features/mel_dd_subjectwise/xf8WMloFOzegmJfwltZVuSQHTyA2/long/breathing-deep.npy,long,xf8WMloFOzegmJfwltZVuSQHTyA2,breathing-deep.wav,train
features/mel_dd_subjectwise/xSNAaXDQn7NXL8xgSb4ix26X1R93/short/breathing-shallow.npy,short,xSNAaXDQn7NXL8xgSb4ix26X1R93,breathing-shallow.wav,val
features/mel_dd_subjectwise/xSNAaXDQn7NXL8xgSb4ix26X1R93/long/breathing-deep.npy,long,xSNAaXDQn7NXL8xgSb4ix26X1R93,breathing-deep.wav,val
features/mel_dd_subjectwise/bk1oHM5vebe9ZNtgyRq54UVOIQR2/short/breathing-shallow.npy,short,bk1oHM5vebe9ZNtgyRq54UVOIQR2,breathing-shallow.wav,train
features/mel_dd_subjectwise/bk1oHM5vebe9ZNtgyRq54UVOIQR2/long/breathing-deep.npy,long,bk1oHM5vebe9ZNtgyRq54UVOIQR2,breathing-deep.wav,train
features/mel_dd_subjectwise/IIKtjdSBHDUkAzLMBs6n3SLbR8Y2/short/breathing-shallow.npy,short,IIKtjdSBHDUkAzLMBs6n3SLbR8Y2,breathing-shallow.wav,train
features/mel_dd_subjectwise/IIKtjdSBHDUkAzLMBs6n3SLbR8Y2/long/breathing-deep.npy,long,IIKtjdSBHDUkAzLMBs6n3SLbR8Y2,breathing-deep.wav,train
features/mel_dd_subjectwise/WrM6hLW3fGbGgwpWSZT9HOSU7CC3/short/breathing-shallow.npy,short,WrM6hLW3fGbGgwpWSZT9HOSU7CC3,breathing-shallow.wav,val
features/mel_dd_subjectwise/WrM6hLW3fGbGgwpWSZT9HOSU7CC3/long/breathing-deep.npy,long,WrM6hLW3fGbGgwpWSZT9HOSU7CC3,breathing-deep.wav,val
features/mel_dd_subjectwise/USIcgb7j6ofzFTvbjQVofvgJOoD2/short/breathing-shallow.npy,short,USIcgb7j6ofzFTvbjQVofvgJOoD2,breathing-shallow.wav,train
features/mel_dd_subjectwise/USIcgb7j6ofzFTvbjQVofvgJOoD2/long/breathing-deep.npy,long,USIcgb7j6ofzFTvbjQVofvgJOoD2,breathing-deep.wav,train
features/mel_dd_subjectwise/nK2YpVS3PYX059aMmDbfR6UtBA03/short/breathing-shallow.npy,short,nK2YpVS3PYX059aMmDbfR6UtBA03,breathing-shallow.wav,test
features/mel_dd_subjectwise/nK2YpVS3PYX059aMmDbfR6UtBA03/long/breathing-deep.npy,long,nK2YpVS3PYX059aMmDbfR6UtBA03,breathing-deep.wav,test
features/mel_dd_subjectwise/k3vGUBt8qVOWHcF2xQB5YYIhGEX2/short/breathing-shallow.npy,short,k3vGUBt8qVOWHcF2xQB5YYIhGEX2,breathing-shallow.wav,train
features/mel_dd_subjectwise/k3vGUBt8qVOWHcF2xQB5YYIhGEX2/long/breathing-deep.npy,long,k3vGUBt8qVOWHcF2xQB5YYIhGEX2,breathing-deep.wav,train
features/mel_dd_subjectwise/q3DEiVNvlkNAGJq8LoHEb1TVPao1/short/breathing-shallow.npy,short,q3DEiVNvlkNAGJq8LoHEb1TVPao1,breathing-shallow.wav,train
features/mel_dd_subjectwise/q3DEiVNvlkNAGJq8LoHEb1TVPao1/long/breathing-deep.npy,long,q3DEiVNvlkNAGJq8LoHEb1TVPao1,breathing-deep.wav,train
features/mel_dd_subjectwise/EAj5X2nQbNhAzPOqXj28BgI9Wpp2/short/breathing-shallow.npy,short,EAj5X2nQbNhAzPOqXj28BgI9Wpp2,breathing-shallow.wav,train
features/mel_dd_subjectwise/EAj5X2nQbNhAzPOqXj28BgI9Wpp2/long/breathing-deep.npy,long,EAj5X2nQbNhAzPOqXj28BgI9Wpp2,breathing-deep.wav,train
features/mel_dd_subjectwise/p5vVbB3dnSSw6SBYjsgsi1Hv4Eu1/short/breathing-shallow.npy,short,p5vVbB3dnSSw6SBYjsgsi1Hv4Eu1,breathing-shallow.wav,train
features/mel_dd_subjectwise/p5vVbB3dnSSw6SBYjsgsi1Hv4Eu1/long/breathing-deep.npy,long,p5vVbB3dnSSw6SBYjsgsi1Hv4Eu1,breathing-deep.wav,train
features/mel_dd_subjectwise/p2aSmxkCu5fzI6FfIGwYEMYEChl2/short/breathing-shallow.npy,short,p2aSmxkCu5fzI6FfIGwYEMYEChl2,breathing-shallow.wav,val
features/mel_dd_subjectwise/p2aSmxkCu5fzI6FfIGwYEMYEChl2/long/breathing-deep.npy,long,p2aSmxkCu5fzI6FfIGwYEMYEChl2,breathing-deep.wav,val
features/mel_dd_subjectwise/6EIX9NrJ1oWfURDgcOsxZ8j4z5o2/short/breathing-shallow.npy,short,6EIX9NrJ1oWfURDgcOsxZ8j4z5o2,breathing-shallow.wav,val
features/mel_dd_subjectwise/6EIX9NrJ1oWfURDgcOsxZ8j4z5o2/long/breathing-deep.npy,long,6EIX9NrJ1oWfURDgcOsxZ8j4z5o2,breathing-deep.wav,val
features/mel_dd_subjectwise/8Ngu7IThNzTVZLqXDCm2BkMBSLl1/short/breathing-shallow.npy,short,8Ngu7IThNzTVZLqXDCm2BkMBSLl1,breathing-shallow.wav,train
features/mel_dd_subjectwise/8Ngu7IThNzTVZLqXDCm2BkMBSLl1/long/breathing-deep.npy,long,8Ngu7IThNzTVZLqXDCm2BkMBSLl1,breathing-deep.wav,train
features/mel_dd_subjectwise/K0LmigcBKlRdTAlrCyfmBJaQJwk1/short/breathing-shallow.npy,short,K0LmigcBKlRdTAlrCyfmBJaQJwk1,breathing-shallow.wav,test
features/mel_dd_subjectwise/K0LmigcBKlRdTAlrCyfmBJaQJwk1/long/breathing-deep.npy,long,K0LmigcBKlRdTAlrCyfmBJaQJwk1,breathing-deep.wav,test
features/mel_dd_subjectwise/aBhVajwUynU2XvqHDXl7EA9bVNm1/short/breathing-shallow.npy,short,aBhVajwUynU2XvqHDXl7EA9bVNm1,breathing-shallow.wav,train
features/mel_dd_subjectwise/aBhVajwUynU2XvqHDXl7EA9bVNm1/long/breathing-deep.npy,long,aBhVajwUynU2XvqHDXl7EA9bVNm1,breathing-deep.wav,train
features/mel_dd_subjectwise/LuWrKc4LBRWEfrsF2sCdR7o57m12/short/breathing-shallow.npy,short,LuWrKc4LBRWEfrsF2sCdR7o57m12,breathing-shallow.wav,train
features/mel_dd_subjectwise/LuWrKc4LBRWEfrsF2sCdR7o57m12/long/breathing-deep.npy,long,LuWrKc4LBRWEfrsF2sCdR7o57m12,breathing-deep.wav,train
features/mel_dd_subjectwise/p892e9IyF2dZFs8eqIF1TCtxf0A3/short/breathing-shallow.npy,short,p892e9IyF2dZFs8eqIF1TCtxf0A3,breathing-shallow.wav,train
features/mel_dd_subjectwise/p892e9IyF2dZFs8eqIF1TCtxf0A3/long/breathing-deep.npy,long,p892e9IyF2dZFs8eqIF1TCtxf0A3,breathing-deep.wav,train
features/mel_dd_subjectwise/euLpkmzCb1cGb2gkZRQ6gh7hGsC3/short/breathing-shallow.npy,short,euLpkmzCb1cGb2gkZRQ6gh7hGsC3,breathing-shallow.wav,train
features/mel_dd_subjectwise/euLpkmzCb1cGb2gkZRQ6gh7hGsC3/long/breathing-deep.npy,long,euLpkmzCb1cGb2gkZRQ6gh7hGsC3,breathing-deep.wav,train
features/mel_dd_subjectwise/gr6bSWC4ScN21fpbwxCXpwgFE2X2/short/breathing-shallow.npy,short,gr6bSWC4ScN21fpbwxCXpwgFE2X2,breathing-shallow.wav,train
features/mel_dd_subjectwise/gr6bSWC4ScN21fpbwxCXpwgFE2X2/long/breathing-deep.npy,long,gr6bSWC4ScN21fpbwxCXpwgFE2X2,breathing-deep.wav,train
features/mel_dd_subjectwise/dGnCoUaAVqQqp1p7Kr74K87Hm2D2/short/breathing-shallow.npy,short,dGnCoUaAVqQqp1p7Kr74K87Hm2D2,breathing-shallow.wav,val
features/mel_dd_subjectwise/dGnCoUaAVqQqp1p7Kr74K87Hm2D2/long/breathing-deep.npy,long,dGnCoUaAVqQqp1p7Kr74K87Hm2D2,breathing-deep.wav,val
features/mel_dd_subjectwise/cLXikKTj0Hghh6qnvuvfKaqaGFw2/short/breathing-shallow.npy,short,cLXikKTj0Hghh6qnvuvfKaqaGFw2,breathing-shallow.wav,val
features/mel_dd_subjectwise/cLXikKTj0Hghh6qnvuvfKaqaGFw2/long/breathing-deep.npy,long,cLXikKTj0Hghh6qnvuvfKaqaGFw2,breathing-deep.wav,val
features/mel_dd_subjectwise/ose5fZhlJWV7qalryF6Nvp3kY482/short/breathing-shallow.npy,short,ose5fZhlJWV7qalryF6Nvp3kY482,breathing-shallow.wav,train
features/mel_dd_subjectwise/ose5fZhlJWV7qalryF6Nvp3kY482/long/breathing-deep.npy,long,ose5fZhlJWV7qalryF6Nvp3kY482,breathing-deep.wav,train
features/mel_dd_subjectwise/BMhTCbqVnHNePVbFulnWNu6ZSUg2/short/breathing-shallow.npy,short,BMhTCbqVnHNePVbFulnWNu6ZSUg2,breathing-shallow.wav,val
features/mel_dd_subjectwise/BMhTCbqVnHNePVbFulnWNu6ZSUg2/long/breathing-deep.npy,long,BMhTCbqVnHNePVbFulnWNu6ZSUg2,breathing-deep.wav,val
features/mel_dd_subjectwise/z7RqPeGUQ4X8rxD6ftMf9i4ZE3w2/short/breathing-shallow.npy,short,z7RqPeGUQ4X8rxD6ftMf9i4ZE3w2,breathing-shallow.wav,val
features/mel_dd_subjectwise/z7RqPeGUQ4X8rxD6ftMf9i4ZE3w2/long/breathing-deep.npy,long,z7RqPeGUQ4X8rxD6ftMf9i4ZE3w2,breathing-deep.wav,val
features/mel_dd_subjectwise/svTIg0ZpdObLgdUfB3x7aehwRHj2/short/breathing-shallow.npy,short,svTIg0ZpdObLgdUfB3x7aehwRHj2,breathing-shallow.wav,train
features/mel_dd_subjectwise/svTIg0ZpdObLgdUfB3x7aehwRHj2/long/breathing-deep.npy,long,svTIg0ZpdObLgdUfB3x7aehwRHj2,breathing-deep.wav,train
features/mel_dd_subjectwise/8XF2UFLn3Wd6dHHMdOlcGbQiMqb2/short/breathing-shallow.npy,short,8XF2UFLn3Wd6dHHMdOlcGbQiMqb2,breathing-shallow.wav,train
features/mel_dd_subjectwise/8XF2UFLn3Wd6dHHMdOlcGbQiMqb2/long/breathing-deep.npy,long,8XF2UFLn3Wd6dHHMdOlcGbQiMqb2,breathing-deep.wav,train
features/mel_dd_subjectwise/JecvGmjPyEVl7y6fupTTp6QZvoJ2/short/breathing-shallow.npy,short,JecvGmjPyEVl7y6fupTTp6QZvoJ2,breathing-shallow.wav,train
features/mel_dd_subjectwise/JecvGmjPyEVl7y6fupTTp6QZvoJ2/long/breathing-deep.npy,long,JecvGmjPyEVl7y6fupTTp6QZvoJ2,breathing-deep.wav,train
features/mel_dd_subjectwise/1BVg9qHEPjhmnnl7CHMSkZRCHiR2/short/breathing-shallow.npy,short,1BVg9qHEPjhmnnl7CHMSkZRCHiR2,breathing-shallow.wav,test
features/mel_dd_subjectwise/1BVg9qHEPjhmnnl7CHMSkZRCHiR2/long/breathing-deep.npy,long,1BVg9qHEPjhmnnl7CHMSkZRCHiR2,breathing-deep.wav,test
features/mel_dd_subjectwise/goCuK84Tklfu22gFPPMqt1ZIjxo2/short/breathing-shallow.npy,short,goCuK84Tklfu22gFPPMqt1ZIjxo2,breathing-shallow.wav,test
features/mel_dd_subjectwise/goCuK84Tklfu22gFPPMqt1ZIjxo2/long/breathing-deep.npy,long,goCuK84Tklfu22gFPPMqt1ZIjxo2,breathing-deep.wav,test
features/mel_dd_subjectwise/teOvCnrHvkhO4p7XASV9OXfL0k72/short/breathing-shallow.npy,short,teOvCnrHvkhO4p7XASV9OXfL0k72,breathing-shallow.wav,train
features/mel_dd_subjectwise/teOvCnrHvkhO4p7XASV9OXfL0k72/long/breathing-deep.npy,long,teOvCnrHvkhO4p7XASV9OXfL0k72,breathing-deep.wav,train
features/mel_dd_subjectwise/F6QzdFvGdwarlCWLBfsrGJ5Vgci1/short/breathing-shallow.npy,short,F6QzdFvGdwarlCWLBfsrGJ5Vgci1,breathing-shallow.wav,train
features/mel_dd_subjectwise/F6QzdFvGdwarlCWLBfsrGJ5Vgci1/long/breathing-deep.npy,long,F6QzdFvGdwarlCWLBfsrGJ5Vgci1,breathing-deep.wav,train
features/mel_dd_subjectwise/UKeaEFOLZbT7lMl0qZr3uGPO4wK2/short/breathing-shallow.npy,short,UKeaEFOLZbT7lMl0qZr3uGPO4wK2,breathing-shallow.wav,val
features/mel_dd_subjectwise/UKeaEFOLZbT7lMl0qZr3uGPO4wK2/long/breathing-deep.npy,long,UKeaEFOLZbT7lMl0qZr3uGPO4wK2,breathing-deep.wav,val
features/mel_dd_subjectwise/nwXAgQmOEVRx6dZqQzc0GdmNSx22/short/breathing-shallow.npy,short,nwXAgQmOEVRx6dZqQzc0GdmNSx22,breathing-shallow.wav,train
features/mel_dd_subjectwise/nwXAgQmOEVRx6dZqQzc0GdmNSx22/long/breathing-deep.npy,long,nwXAgQmOEVRx6dZqQzc0GdmNSx22,breathing-deep.wav,train
features/mel_dd_subjectwise/97sUfTwVG5Nzd1YEOxbtrXbl4hl2/short/breathing-shallow.npy,short,97sUfTwVG5Nzd1YEOxbtrXbl4hl2,breathing-shallow.wav,train
features/mel_dd_subjectwise/97sUfTwVG5Nzd1YEOxbtrXbl4hl2/long/breathing-deep.npy,long,97sUfTwVG5Nzd1YEOxbtrXbl4hl2,breathing-deep.wav,train
features/mel_dd_subjectwise/GpkFX9qB33ZsvFG4HWQHkOMWjFW2/short/breathing-shallow.npy,short,GpkFX9qB33ZsvFG4HWQHkOMWjFW2,breathing-shallow.wav,test
features/mel_dd_subjectwise/GpkFX9qB33ZsvFG4HWQHkOMWjFW2/long/breathing-deep.npy,long,GpkFX9qB33ZsvFG4HWQHkOMWjFW2,breathing-deep.wav,test
features/mel_dd_subjectwise/D2bMfCAvvSPj39z6fMToDFRh2rB3/short/breathing-shallow.npy,short,D2bMfCAvvSPj39z6fMToDFRh2rB3,breathing-shallow.wav,val
features/mel_dd_subjectwise/D2bMfCAvvSPj39z6fMToDFRh2rB3/long/breathing-deep.npy,long,D2bMfCAvvSPj39z6fMToDFRh2rB3,breathing-deep.wav,val
features/mel_dd_subjectwise/ypvsQ6trNDhlWTd8A5vXrRCC8mg1/short/breathing-shallow.npy,short,ypvsQ6trNDhlWTd8A5vXrRCC8mg1,breathing-shallow.wav,train
features/mel_dd_subjectwise/ypvsQ6trNDhlWTd8A5vXrRCC8mg1/long/breathing-deep.npy,long,ypvsQ6trNDhlWTd8A5vXrRCC8mg1,breathing-deep.wav,train
features/mel_dd_subjectwise/9znW0Bni1Scj62DqhsfoagP6HLI2/short/breathing-shallow.npy,short,9znW0Bni1Scj62DqhsfoagP6HLI2,breathing-shallow.wav,train
features/mel_dd_subjectwise/9znW0Bni1Scj62DqhsfoagP6HLI2/long/breathing-deep.npy,long,9znW0Bni1Scj62DqhsfoagP6HLI2,breathing-deep.wav,train
features/mel_dd_subjectwise/CStOCq03YfgBopyDsibRbZlahm13/short/breathing-shallow.npy,short,CStOCq03YfgBopyDsibRbZlahm13,breathing-shallow.wav,train
features/mel_dd_subjectwise/CStOCq03YfgBopyDsibRbZlahm13/long/breathing-deep.npy,long,CStOCq03YfgBopyDsibRbZlahm13,breathing-deep.wav,train
features/mel_dd_subjectwise/3xebjLX0tvTb7LwpMw7QiNixBln2/short/breathing-shallow.npy,short,3xebjLX0tvTb7LwpMw7QiNixBln2,breathing-shallow.wav,train
features/mel_dd_subjectwise/3xebjLX0tvTb7LwpMw7QiNixBln2/long/breathing-deep.npy,long,3xebjLX0tvTb7LwpMw7QiNixBln2,breathing-deep.wav,train
features/mel_dd_subjectwise/uiJ6vlTGUtO7akwp4VhP2142D9u1/short/breathing-shallow.npy,short,uiJ6vlTGUtO7akwp4VhP2142D9u1,breathing-shallow.wav,train
features/mel_dd_subjectwise/uiJ6vlTGUtO7akwp4VhP2142D9u1/long/breathing-deep.npy,long,uiJ6vlTGUtO7akwp4VhP2142D9u1,breathing-deep.wav,train
features/mel_dd_subjectwise/gyh4z7KnY9eBGjNzBmKh5CeJyKA2/short/breathing-shallow.npy,short,gyh4z7KnY9eBGjNzBmKh5CeJyKA2,breathing-shallow.wav,train
features/mel_dd_subjectwise/gyh4z7KnY9eBGjNzBmKh5CeJyKA2/long/breathing-deep.npy,long,gyh4z7KnY9eBGjNzBmKh5CeJyKA2,breathing-deep.wav,train
features/mel_dd_subjectwise/spM6cgJG4VQfYjnnTqxwx3Cg3pk1/short/breathing-shallow.npy,short,spM6cgJG4VQfYjnnTqxwx3Cg3pk1,breathing-shallow.wav,train
features/mel_dd_subjectwise/spM6cgJG4VQfYjnnTqxwx3Cg3pk1/long/breathing-deep.npy,long,spM6cgJG4VQfYjnnTqxwx3Cg3pk1,breathing-deep.wav,train
features/mel_dd_subjectwise/kDI4V7d7CNOZp3DwAK825tYAzsw2/short/breathing-shallow.npy,short,kDI4V7d7CNOZp3DwAK825tYAzsw2,breathing-shallow.wav,test
features/mel_dd_subjectwise/kDI4V7d7CNOZp3DwAK825tYAzsw2/long/breathing-deep.npy,long,kDI4V7d7CNOZp3DwAK825tYAzsw2,breathing-deep.wav,test
features/mel_dd_subjectwise/t7dXTi07q9Uu8jKWAkO7FvTGD9c2/short/breathing-shallow.npy,short,t7dXTi07q9Uu8jKWAkO7FvTGD9c2,breathing-shallow.wav,train
features/mel_dd_subjectwise/t7dXTi07q9Uu8jKWAkO7FvTGD9c2/long/breathing-deep.npy,long,t7dXTi07q9Uu8jKWAkO7FvTGD9c2,breathing-deep.wav,train
features/mel_dd_subjectwise/Tg9azT9vyfe95C5l2z8hwHEc1p73/short/breathing-shallow.npy,short,Tg9azT9vyfe95C5l2z8hwHEc1p73,breathing-shallow.wav,train
features/mel_dd_subjectwise/Tg9azT9vyfe95C5l2z8hwHEc1p73/long/breathing-deep.npy,long,Tg9azT9vyfe95C5l2z8hwHEc1p73,breathing-deep.wav,train
features/mel_dd_subjectwise/URgU2WswGtQp3hFNsrkdGsVxAzJ2/short/breathing-shallow.npy,short,URgU2WswGtQp3hFNsrkdGsVxAzJ2,breathing-shallow.wav,train
features/mel_dd_subjectwise/URgU2WswGtQp3hFNsrkdGsVxAzJ2/long/breathing-deep.npy,long,URgU2WswGtQp3hFNsrkdGsVxAzJ2,breathing-deep.wav,train
features/mel_dd_subjectwise/d2Z7BHOMYlaJlksH8MiGJ9wKlBX2/short/breathing-shallow.npy,short,d2Z7BHOMYlaJlksH8MiGJ9wKlBX2,breathing-shallow.wav,train
features/mel_dd_subjectwise/d2Z7BHOMYlaJlksH8MiGJ9wKlBX2/long/breathing-deep.npy,long,d2Z7BHOMYlaJlksH8MiGJ9wKlBX2,breathing-deep.wav,train
features/mel_dd_subjectwise/20jWH9MjwmbBKFjhi7KkMYZn9bk1/short/breathing-shallow.npy,short,20jWH9MjwmbBKFjhi7KkMYZn9bk1,breathing-shallow.wav,train
features/mel_dd_subjectwise/20jWH9MjwmbBKFjhi7KkMYZn9bk1/long/breathing-deep.npy,long,20jWH9MjwmbBKFjhi7KkMYZn9bk1,breathing-deep.wav,train
features/mel_dd_subjectwise/0xsz0lbpsoVgfojvTNSAjv9dhBq1/short/breathing-shallow.npy,short,0xsz0lbpsoVgfojvTNSAjv9dhBq1,breathing-shallow.wav,train
features/mel_dd_subjectwise/0xsz0lbpsoVgfojvTNSAjv9dhBq1/long/breathing-deep.npy,long,0xsz0lbpsoVgfojvTNSAjv9dhBq1,breathing-deep.wav,train
features/mel_dd_subjectwise/796K27lWKTfniw99yaqsYIvPrvi1/short/breathing-shallow.npy,short,796K27lWKTfniw99yaqsYIvPrvi1,breathing-shallow.wav,val
features/mel_dd_subjectwise/796K27lWKTfniw99yaqsYIvPrvi1/long/breathing-deep.npy,long,796K27lWKTfniw99yaqsYIvPrvi1,breathing-deep.wav,val
features/mel_dd_subjectwise/gjF0L8phdmPxc9az1muox66bQD93/short/breathing-shallow.npy,short,gjF0L8phdmPxc9az1muox66bQD93,breathing-shallow.wav,train
features/mel_dd_subjectwise/gjF0L8phdmPxc9az1muox66bQD93/long/breathing-deep.npy,long,gjF0L8phdmPxc9az1muox66bQD93,breathing-deep.wav,train
features/mel_dd_subjectwise/sGG3SWYeDtd52RBt3dMM3HSv8SG3/short/breathing-shallow.npy,short,sGG3SWYeDtd52RBt3dMM3HSv8SG3,breathing-shallow.wav,train
features/mel_dd_subjectwise/sGG3SWYeDtd52RBt3dMM3HSv8SG3/long/breathing-deep.npy,long,sGG3SWYeDtd52RBt3dMM3HSv8SG3,breathing-deep.wav,train
features/mel_dd_subjectwise/83BZjlFTcYZWakpS3tf63fpwbQO2/short/breathing-shallow.npy,short,83BZjlFTcYZWakpS3tf63fpwbQO2,breathing-shallow.wav,train
features/mel_dd_subjectwise/83BZjlFTcYZWakpS3tf63fpwbQO2/long/breathing-deep.npy,long,83BZjlFTcYZWakpS3tf63fpwbQO2,breathing-deep.wav,train
features/mel_dd_subjectwise/X2oy68UUgdNd97dpzW1ZubPZVIC2/short/breathing-shallow.npy,short,X2oy68UUgdNd97dpzW1ZubPZVIC2,breathing-shallow.wav,train
features/mel_dd_subjectwise/X2oy68UUgdNd97dpzW1ZubPZVIC2/long/breathing-deep.npy,long,X2oy68UUgdNd97dpzW1ZubPZVIC2,breathing-deep.wav,train
features/mel_dd_subjectwise/34FItWuiLofMlaG1BmqHWVgHelh2/short/breathing-shallow.npy,short,34FItWuiLofMlaG1BmqHWVgHelh2,breathing-shallow.wav,train
features/mel_dd_subjectwise/34FItWuiLofMlaG1BmqHWVgHelh2/long/breathing-deep.npy,long,34FItWuiLofMlaG1BmqHWVgHelh2,breathing-deep.wav,train
features/mel_dd_subjectwise/MViWQGORcQfI5lGwqT4CDXP9iHG3/short/breathing-shallow.npy,short,MViWQGORcQfI5lGwqT4CDXP9iHG3,breathing-shallow.wav,train
features/mel_dd_subjectwise/MViWQGORcQfI5lGwqT4CDXP9iHG3/long/breathing-deep.npy,long,MViWQGORcQfI5lGwqT4CDXP9iHG3,breathing-deep.wav,train
features/mel_dd_subjectwise/1oiS7CTfV2NXbNqmYiQ9rs5toFS2/short/breathing-shallow.npy,short,1oiS7CTfV2NXbNqmYiQ9rs5toFS2,breathing-shallow.wav,train
features/mel_dd_subjectwise/1oiS7CTfV2NXbNqmYiQ9rs5toFS2/long/breathing-deep.npy,long,1oiS7CTfV2NXbNqmYiQ9rs5toFS2,breathing-deep.wav,train
features/mel_dd_subjectwise/yUN7VBVk2wP9yT2vpgzHyVUZi5q1/short/breathing-shallow.npy,short,yUN7VBVk2wP9yT2vpgzHyVUZi5q1,breathing-shallow.wav,train
features/mel_dd_subjectwise/yUN7VBVk2wP9yT2vpgzHyVUZi5q1/long/breathing-deep.npy,long,yUN7VBVk2wP9yT2vpgzHyVUZi5q1,breathing-deep.wav,train
features/mel_dd_subjectwise/ZdpBUfXPEpShEdHGVTUxULhNtn23/short/breathing-shallow.npy,short,ZdpBUfXPEpShEdHGVTUxULhNtn23,breathing-shallow.wav,val
features/mel_dd_subjectwise/ZdpBUfXPEpShEdHGVTUxULhNtn23/long/breathing-deep.npy,long,ZdpBUfXPEpShEdHGVTUxULhNtn23,breathing-deep.wav,val
features/mel_dd_subjectwise/MVhuzBxevwRieaQMwOCfiyCCzUK2/short/breathing-shallow.npy,short,MVhuzBxevwRieaQMwOCfiyCCzUK2,breathing-shallow.wav,train
features/mel_dd_subjectwise/MVhuzBxevwRieaQMwOCfiyCCzUK2/long/breathing-deep.npy,long,MVhuzBxevwRieaQMwOCfiyCCzUK2,breathing-deep.wav,train
features/mel_dd_subjectwise/A9YX4pRpOyW1PuuL9YjMs0kFQI03/short/breathing-shallow.npy,short,A9YX4pRpOyW1PuuL9YjMs0kFQI03,breathing-shallow.wav,train
features/mel_dd_subjectwise/A9YX4pRpOyW1PuuL9YjMs0kFQI03/long/breathing-deep.npy,long,A9YX4pRpOyW1PuuL9YjMs0kFQI03,breathing-deep.wav,train
features/mel_dd_subjectwise/s4cWXeTXzEagPfbizekEnRnDh4p1/short/breathing-shallow.npy,short,s4cWXeTXzEagPfbizekEnRnDh4p1,breathing-shallow.wav,train
features/mel_dd_subjectwise/s4cWXeTXzEagPfbizekEnRnDh4p1/long/breathing-deep.npy,long,s4cWXeTXzEagPfbizekEnRnDh4p1,breathing-deep.wav,train
features/mel_dd_subjectwise/z5IwU11sIiMROteZ2EuuzBisNex2/short/breathing-shallow.npy,short,z5IwU11sIiMROteZ2EuuzBisNex2,breathing-shallow.wav,train
features/mel_dd_subjectwise/z5IwU11sIiMROteZ2EuuzBisNex2/long/breathing-deep.npy,long,z5IwU11sIiMROteZ2EuuzBisNex2,breathing-deep.wav,train
features/mel_dd_subjectwise/t36yqxelXtUEMy6tQJd8Bn1Kr673/short/breathing-shallow.npy,short,t36yqxelXtUEMy6tQJd8Bn1Kr673,breathing-shallow.wav,train
features/mel_dd_subjectwise/t36yqxelXtUEMy6tQJd8Bn1Kr673/long/breathing-deep.npy,long,t36yqxelXtUEMy6tQJd8Bn1Kr673,breathing-deep.wav,train
features/mel_dd_subjectwise/HmLWj3LIICf3jJshJCvZPdw7S1I2/short/breathing-shallow.npy,short,HmLWj3LIICf3jJshJCvZPdw7S1I2,breathing-shallow.wav,train
features/mel_dd_subjectwise/HmLWj3LIICf3jJshJCvZPdw7S1I2/long/breathing-deep.npy,long,HmLWj3LIICf3jJshJCvZPdw7S1I2,breathing-deep.wav,train
features/mel_dd_subjectwise/0M4YhLM7FwWO5IjCqhi7MlBhvJv2/short/breathing-shallow.npy,short,0M4YhLM7FwWO5IjCqhi7MlBhvJv2,breathing-shallow.wav,train
features/mel_dd_subjectwise/0M4YhLM7FwWO5IjCqhi7MlBhvJv2/long/breathing-deep.npy,long,0M4YhLM7FwWO5IjCqhi7MlBhvJv2,breathing-deep.wav,train
features/mel_dd_subjectwise/jNkULA6oqOO3RwpvkA1OZ61hhi02/short/breathing-shallow.npy,short,jNkULA6oqOO3RwpvkA1OZ61hhi02,breathing-shallow.wav,train
features/mel_dd_subjectwise/jNkULA6oqOO3RwpvkA1OZ61hhi02/long/breathing-deep.npy,long,jNkULA6oqOO3RwpvkA1OZ61hhi02,breathing-deep.wav,train
