filepath,label,split
features/mel_dd_2c_coswara/long/8jj80VIjJDhstlysp9ak8kFJwex1_deep.npy,short,train
features/mel_dd_2c_coswara/long/kSpAg8AzirdsL3U6KOWUFDj0pny1_deep.npy,long,train
features/mel_dd_2c_coswara/long/Y635Ri3QFMcOKC0ckXgW2r0xJ422_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_0KOy96zEUfdMY4rZzwrDT0gMPDa2_deep.npy,long,train
features/mel_dd_2c_coswara/long/OPOiHCtB3WXhEdnsofhMpnP8bak1_deep.npy,short,train
features/mel_dd_2c_coswara/long/qqMKI7lvNFO8aQqGkWs0lvww3zJ2_deep.npy,long,train
features/mel_dd_2c_coswara/long/CStOCq03YfgBopyDsibRbZlahm13_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_FNjPKyX47sUuQlzMc1urJ3VB3YE3_deep.npy,long,train
features/mel_dd_2c_coswara/long/aNOpaVGqF7PiG5n1ln5B1VJnmCO2_deep.npy,short,train
features/mel_dd_2c_coswara/long/7Xzlu6oIWGc0odCvFMQkr612jVr1_deep.npy,short,train
features/mel_dd_2c_coswara/long/dWeafY7aXUadwWiTVJinx7sftGl2_deep.npy,long,train
features/mel_dd_2c_coswara/long/JLXdsKrUesSLpwUOMSqQFfYwtZ82_deep.npy,long,train
features/mel_dd_2c_coswara/long/3qA9Ym3caTbMsegKE0yUvLdapHi1_deep.npy,short,train
features/mel_dd_2c_coswara/long/rjI1qyc5W6RkajiRcmde0VISAIF3_deep.npy,short,train
features/mel_dd_2c_coswara/long/MViWQGORcQfI5lGwqT4CDXP9iHG3_deep.npy,long,train
features/mel_dd_2c_coswara/long/cLXikKTj0Hghh6qnvuvfKaqaGFw2_deep.npy,long,train
features/mel_dd_2c_coswara/long/OPgL5r9gSiOhpOtFGVK8e0kN4o73_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200413_LwfZvk9xa6bAJbz4wQGEcyoDOmL2_deep.npy,short,train
features/mel_dd_2c_coswara/long/0pqMnxeSybfQnGV9nHW3P69FSzE3_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200415_1kj3twlB9PcVyePxzqNGwnkYZZx2_deep.npy,long,train
features/mel_dd_2c_coswara/long/6EIX9NrJ1oWfURDgcOsxZ8j4z5o2_deep.npy,long,train
features/mel_dd_2c_coswara/long/LwfZvk9xa6bAJbz4wQGEcyoDOmL2_deep.npy,short,train
features/mel_dd_2c_coswara/long/1e8i6Q47ewbzrTiKqIeOLEvPv2Z2_deep.npy,short,train
features/mel_dd_2c_coswara/long/6igAuPMTp6YCmFo4g6qp9Cj8t1k1_deep.npy,long,train
features/mel_dd_2c_coswara/long/G5kUP2QOpVSyjK6Q9rzblmTU9vW2_deep.npy,short,train
features/mel_dd_2c_coswara/long/NZ7eJVaMFDMMhpOKZ1ztgkr3fVO2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_H0tBSJN5l8db5f6xB2yMm6QxjFO2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_O9jPNdypMudWbGGiqtlgi4ae2er1_deep.npy,short,train
features/mel_dd_2c_coswara/long/GBZ88OAxQfg6NBTxjDRI0Pf59mq1_deep.npy,short,train
features/mel_dd_2c_coswara/long/KL32QXSSnLZlRRT2B6rQQQKgpx12_deep.npy,short,train
features/mel_dd_2c_coswara/long/J1YTIleE4HWC6wCg1gIC1N4Hgw13_deep.npy,long,train
features/mel_dd_2c_coswara/long/1kj3twlB9PcVyePxzqNGwnkYZZx2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_XUsJp0qysAPtu3vBI0UCiHRJhZ22_deep.npy,long,train
features/mel_dd_2c_coswara/long/DINJ1hI4xpQ0fcf7TsZN4pjXrol2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_KL32QXSSnLZlRRT2B6rQQQKgpx12_deep.npy,short,train
features/mel_dd_2c_coswara/long/sCIEJBR6IqPCVT23smYLECEv9qE3_deep.npy,short,train
features/mel_dd_2c_coswara/long/H0tBSJN5l8db5f6xB2yMm6QxjFO2_deep.npy,long,train
features/mel_dd_2c_coswara/long/O9jPNdypMudWbGGiqtlgi4ae2er1_deep.npy,short,train
features/mel_dd_2c_coswara/long/XUsJp0qysAPtu3vBI0UCiHRJhZ22_deep.npy,long,train
features/mel_dd_2c_coswara/long/XKn4doW0qvfsdM1VskIcJSPEhyz2_deep.npy,long,train
features/mel_dd_2c_coswara/long/ImU3ZpdqkRPNAy6Ol61zoGuq8sj1_deep.npy,long,train
features/mel_dd_2c_coswara/long/0KOy96zEUfdMY4rZzwrDT0gMPDa2_deep.npy,long,train
features/mel_dd_2c_coswara/long/MVhuzBxevwRieaQMwOCfiyCCzUK2_deep.npy,long,train
features/mel_dd_2c_coswara/long/TqZXC5KdCZOC4T7p69TUNnU9abD3_deep.npy,short,train
features/mel_dd_2c_coswara/long/FNjPKyX47sUuQlzMc1urJ3VB3YE3_deep.npy,long,train
features/mel_dd_2c_coswara/long/VWfBoslFF1fFUnApuT6svVPDbi52_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_JLXdsKrUesSLpwUOMSqQFfYwtZ82_deep.npy,long,train
features/mel_dd_2c_coswara/long/z7RqPeGUQ4X8rxD6ftMf9i4ZE3w2_deep.npy,long,train
features/mel_dd_2c_coswara/long/sxkvX8kn2eQnE8pbiKR58Ruea3n2_deep.npy,long,train
features/mel_dd_2c_coswara/long/aU8pLZV1OUQJV0GKeeIlgWhYWeA2_deep.npy,long,train
features/mel_dd_2c_coswara/long/xuXF9GD5zhWX6SqjzWsrUWvevhh2_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200415_rjI1qyc5W6RkajiRcmde0VISAIF3_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200413_kIHldMnyvmXvpLq0LjWr7ecclSj2_deep.npy,short,train
features/mel_dd_2c_coswara/long/VcmjCfW6ddgE9lFhDXTO6hDlb452_deep.npy,short,train
features/mel_dd_2c_coswara/long/KqhQ8Eo62fYCdBse8NiW1BYCtxp1_deep.npy,long,train
features/mel_dd_2c_coswara/long/3VWhvtBFHKMgEKxlXzMYeg5NeBN2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_M1RgcbGDbWbsxNkmPHlrh9J9n572_deep.npy,long,train
features/mel_dd_2c_coswara/long/cf4RgKotFbYPn2HsLdxHyiChY3I2_deep.npy,short,train
features/mel_dd_2c_coswara/long/RUG3ss3JaEVElB4LvuOrW8wC1pD2_deep.npy,short,train
features/mel_dd_2c_coswara/long/P8Qw2Prg2BRb7H72PbY3Dftp9Rv2_deep.npy,long,train
features/mel_dd_2c_coswara/long/QlMu7Fl8iIgOZM3QHEOzOJY6npH3_deep.npy,short,train
features/mel_dd_2c_coswara/long/H6bxcGub1wOdaWWZ7kyk8KYuswf1_deep.npy,long,train
features/mel_dd_2c_coswara/long/kIHldMnyvmXvpLq0LjWr7ecclSj2_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200415_bGAOAliULjMQIFSvoMFuNCedl582_deep.npy,long,train
features/mel_dd_2c_coswara/long/yWp5tMRFDzbbeEe2csKNd909fqh1_deep.npy,long,train
features/mel_dd_2c_coswara/long/T190nKNqKoPk02FHlHYJTBDUnPA2_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200413_VcmjCfW6ddgE9lFhDXTO6hDlb452_deep.npy,short,train
features/mel_dd_2c_coswara/long/fKZtrxD1qFVpLIgnmwEzWvnQZc83_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_3VWhvtBFHKMgEKxlXzMYeg5NeBN2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_YXqC5B7h7iQZH3RubUFG6SBvZ5L2_deep.npy,long,train
features/mel_dd_2c_coswara/long/Ou2g3o2wWgXZuyjlZr8ZABItDYx1_deep.npy,long,train
features/mel_dd_2c_coswara/long/UhGuA2vn7sUfKJRENR472IxQaEu2_deep.npy,long,train
features/mel_dd_2c_coswara/long/HwUhcAKwJIeckUi86cbzb3sTr5m2_deep.npy,short,train
features/mel_dd_2c_coswara/long/dxKWK5iTjWdjch9zRGCnc7R0eeq2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_sSJoDuR1etTsr85E8wRfxIvfiCf1_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_2XgDqzQkqLX9SbmSHfbqdRxSmRD2_deep.npy,long,train
features/mel_dd_2c_coswara/long/NxnNleTNUYaE2lndP2HIlGUbimy1_deep.npy,long,train
features/mel_dd_2c_coswara/long/SiEdfz3YnndtOTlm8CIVK4YQcg42_deep.npy,long,train
features/mel_dd_2c_coswara/long/DsEh7p2DEgWLuhbSTrqgQnTJJjC2_deep.npy,long,train
features/mel_dd_2c_coswara/long/HLrE1Z2wnQSraudLRqiWgR154rA3_deep.npy,long,train
features/mel_dd_2c_coswara/long/r0XiFJDYZCMvV7xT8LowfFV3DJQ2_deep.npy,long,train
features/mel_dd_2c_coswara/long/EAqrht1aIXZSoBIuuULWnWTjwQr2_deep.npy,long,train
features/mel_dd_2c_coswara/long/RXZtiZlgDxObuYr4m2s8eSavVg72_deep.npy,long,train
features/mel_dd_2c_coswara/long/oabgqJNwZpUwhlXxXG67cTLlLv42_deep.npy,long,train
features/mel_dd_2c_coswara/long/2XgDqzQkqLX9SbmSHfbqdRxSmRD2_deep.npy,long,train
features/mel_dd_2c_coswara/long/3RBbwztykUWGLJ5UmBZoL5pqOtA3_deep.npy,short,train
features/mel_dd_2c_coswara/long/BMhTCbqVnHNePVbFulnWNu6ZSUg2_deep.npy,long,train
features/mel_dd_2c_coswara/long/WBNoFWUY9MhZOfFiLvIDsfIWnSZ2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_eZ9KEu3fmEgvxINqgcbkBXoEsv53_deep.npy,long,train
features/mel_dd_2c_coswara/long/0bcMNFt3dlPlUPTyCO8DVAlbTUC3_deep.npy,long,train
features/mel_dd_2c_coswara/long/bk1oHM5vebe9ZNtgyRq54UVOIQR2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_dxKWK5iTjWdjch9zRGCnc7R0eeq2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_w1TDsR75t5PsGyAksqF3kMQ6DXT2_deep.npy,long,train
features/mel_dd_2c_coswara/long/xRTpzeZwMiQaC5YCnlXZeDwgcvL2_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200415_SiEdfz3YnndtOTlm8CIVK4YQcg42_deep.npy,long,train
features/mel_dd_2c_coswara/long/2csA9O1LIDQd55vbgSb3Nbva2UE3_deep.npy,long,train
features/mel_dd_2c_coswara/long/qCHWeITBZrVHGPrFEiW1C6rnjp72_deep.npy,long,train
features/mel_dd_2c_coswara/long/fuCq7eA5CPYcnRpJqc0hFSr8klr2_deep.npy,short,train
features/mel_dd_2c_coswara/long/RfrT8p9208NHn3170qOYmxel8Kw2_deep.npy,long,train
features/mel_dd_2c_coswara/long/sSJoDuR1etTsr85E8wRfxIvfiCf1_deep.npy,long,train
features/mel_dd_2c_coswara/long/w1TDsR75t5PsGyAksqF3kMQ6DXT2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_RXZtiZlgDxObuYr4m2s8eSavVg72_deep.npy,long,train
features/mel_dd_2c_coswara/long/eZ9KEu3fmEgvxINqgcbkBXoEsv53_deep.npy,long,train
features/mel_dd_2c_coswara/long/6T43bddKoKfG7MwnJWvrPZSsyrc2_deep.npy,short,train
features/mel_dd_2c_coswara/long/zM5GsorprLYElGQ3uJwnU0g0Fwr1_deep.npy,long,train
features/mel_dd_2c_coswara/long/y1BNWatVkKPrYY9TfvTnWjZVaJp2_deep.npy,long,train
features/mel_dd_2c_coswara/long/QjBZv868nydJzk0ZzwgKDHSG6Q82_deep.npy,short,train
features/mel_dd_2c_coswara/long/F6QzdFvGdwarlCWLBfsrGJ5Vgci1_deep.npy,short,train
features/mel_dd_2c_coswara/long/JecvGmjPyEVl7y6fupTTp6QZvoJ2_deep.npy,long,train
features/mel_dd_2c_coswara/long/ZiwS2q40gsX5X7pMp0y30PUFpE93_deep.npy,long,train
features/mel_dd_2c_coswara/long/65JopCV7ExeP1scqYfg8nP5KjKy2_deep.npy,short,train
features/mel_dd_2c_coswara/long/AS7IWnzwSnZ6IzknBA0G7uLYEeT2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_KqhQ8Eo62fYCdBse8NiW1BYCtxp1_deep.npy,long,train
features/mel_dd_2c_coswara/long/xrVSOYVRn2RTVm7arbPJztWNCoI3_deep.npy,short,train
features/mel_dd_2c_coswara/long/M1RgcbGDbWbsxNkmPHlrh9J9n572_deep.npy,long,train
features/mel_dd_2c_coswara/long/XWseLAgCciNYqDmCI43OF2hZ56x2_deep.npy,short,train
features/mel_dd_2c_coswara/long/YHHZYBxPHsUWYITjtMRAixs3DX42_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_XVjp63ocWZRqJRdxCtklUfmdklm2_deep.npy,long,train
features/mel_dd_2c_coswara/long/yZuoG6z3pRfycT6JKqwqKDMj4tM2_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200413_CrlV0ddIqdbtxNnkIhtPS5dvoX42_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200415_QlMu7Fl8iIgOZM3QHEOzOJY6npH3_deep.npy,short,train
features/mel_dd_2c_coswara/long/R4AY1hLOZtUJRsYeDGgGZR4sKVP2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_P8Qw2Prg2BRb7H72PbY3Dftp9Rv2_deep.npy,long,train
features/mel_dd_2c_coswara/long/y2ceQRvov6OusKPKa7okrqRHkLo2_deep.npy,long,train
features/mel_dd_2c_coswara/long/bGAOAliULjMQIFSvoMFuNCedl582_deep.npy,long,train
features/mel_dd_2c_coswara/long/YXqC5B7h7iQZH3RubUFG6SBvZ5L2_deep.npy,long,train
features/mel_dd_2c_coswara/long/qwN4ODyxmhSTFKJvyukaejL3Pa53_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200415_UhGuA2vn7sUfKJRENR472IxQaEu2_deep.npy,long,train
features/mel_dd_2c_coswara/long/XVjp63ocWZRqJRdxCtklUfmdklm2_deep.npy,long,train
features/mel_dd_2c_coswara/long/CrlV0ddIqdbtxNnkIhtPS5dvoX42_deep.npy,short,train
features/mel_dd_2c_coswara/long/mKBsyZetDPhcRaL8ZCD0E0HXzda2_deep.npy,long,train
features/mel_dd_2c_coswara/long/K8QeHIukfghK4kOQx8LnffbLWP12_deep.npy,long,train
features/mel_dd_2c_coswara/long/dosEoi5rKRVXDZzENH1QpxCfPWu1_deep.npy,long,train
features/mel_dd_2c_coswara/long/C5eIsssb9GSkaAgIfsHMHeR6fSh1_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_vtVLtX1PGdX2b2fhF18Fk6DULZ03_deep.npy,long,train
features/mel_dd_2c_coswara/long/h0XfL2JtCLb7hgupJ7lLQJ0fzgF2_deep.npy,long,train
features/mel_dd_2c_coswara/long/xyDgyXrDoyXu5CFqcNe20LRjYqg1_deep.npy,long,train
features/mel_dd_2c_coswara/long/K0LmigcBKlRdTAlrCyfmBJaQJwk1_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200415_2j94Kg8TewQwjwbrRyto6seGsut1_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200415_g0gdNMhQIbUlZRTod20TdtqafgJ3_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200413_9D1go0wkvuPkFebFk4uQQpcBuZw1_deep.npy,long,train
features/mel_dd_2c_coswara/long/4e9u1T1conYlXIQp89SQRgMPScY2_deep.npy,long,train
features/mel_dd_2c_coswara/long/MSqyNEX5gYfLNib5Lim9IyDnNVu2_deep.npy,long,train
features/mel_dd_2c_coswara/long/2n0fnSeTNiWvPi7aLxRrFsCGU8D2_deep.npy,long,train
features/mel_dd_2c_coswara/long/euLpkmzCb1cGb2gkZRQ6gh7hGsC3_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_HxbOUFGbq4fKbs0nTLUQ5UmlZ9y2_deep.npy,short,train
features/mel_dd_2c_coswara/long/9D1go0wkvuPkFebFk4uQQpcBuZw1_deep.npy,long,train
features/mel_dd_2c_coswara/long/E3X8YtvZzYZiXwBevZEAByJc2v63_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_xyDgyXrDoyXu5CFqcNe20LRjYqg1_deep.npy,long,train
features/mel_dd_2c_coswara/long/4kBWmFxHZVReUAO5oltW8mWLvSB2_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200415_5eEXozx61BXKT71PLRaQASRcC832_deep.npy,long,train
features/mel_dd_2c_coswara/long/A9YX4pRpOyW1PuuL9YjMs0kFQI03_deep.npy,long,train
features/mel_dd_2c_coswara/long/VLrOagtGVFYxWiEnMVFn1BnSWHM2_deep.npy,short,train
features/mel_dd_2c_coswara/long/aGOvk4ji0cVqIzCs1jHnzlw2UEy2_deep.npy,long,train
features/mel_dd_2c_coswara/long/YR33hHou5PgrLYv2L1mLzHE4na12_deep.npy,long,train
features/mel_dd_2c_coswara/long/7yQ29b3Q1KfOIk5K1MSeGTsWqGB2_deep.npy,long,train
features/mel_dd_2c_coswara/long/BPQxhBSlypXZICqfsmZcUYBxFmz1_deep.npy,short,train
features/mel_dd_2c_coswara/long/LwOBSX8F07Z5HgRGLFS3aOQEVKk2_deep.npy,short,train
features/mel_dd_2c_coswara/long/3CwioNQVDBQ6CttLyFVRJpMpVHk2_deep.npy,short,train
features/mel_dd_2c_coswara/long/AeJcnB6Pl6ayw2YL7whgWyYSVnz2_deep.npy,short,train
features/mel_dd_2c_coswara/long/LBNOC0NrwANadd7m4SVO9cT0dyH2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_A6eyvPDHwBNMYFzA65XRMboV96s2_deep.npy,long,train
features/mel_dd_2c_coswara/long/IVQDOUP0a8cwMvCkp1TnZ1FI88Z2_deep.npy,long,train
features/mel_dd_2c_coswara/long/FIgw7gymskPu3RGgk3Q6GeSH7yB3_deep.npy,short,train
features/mel_dd_2c_coswara/long/kJgNi53JN1OeAn5d9BwbUrvUjf43_deep.npy,short,train
features/mel_dd_2c_coswara/long/O4BFgxvAgwbwRGZMkMBJRFnGBbd2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_9ypQNsTsSQYlx72wxTLrHzzNoAJ2_deep.npy,long,train
features/mel_dd_2c_coswara/long/9hXEs9OejdVxG6JJGCyKQpqVvy43_deep.npy,short,train
features/mel_dd_2c_coswara/long/5eEXozx61BXKT71PLRaQASRcC832_deep.npy,long,train
features/mel_dd_2c_coswara/long/igcBoCJELsfzituxLn61lJybxgD2_deep.npy,long,train
features/mel_dd_2c_coswara/long/qf3n0FsFJkfsUbOFngrrxDd5x7m1_deep.npy,long,train
features/mel_dd_2c_coswara/long/6OVT42wvVggUA7rkEuziRRtNNuo2_deep.npy,long,train
features/mel_dd_2c_coswara/long/vgaIxe6N8uQfcnstW4gWet53Amt2_deep.npy,long,train
features/mel_dd_2c_coswara/long/gjF0L8phdmPxc9az1muox66bQD93_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200415_LwOBSX8F07Z5HgRGLFS3aOQEVKk2_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200413_O4BFgxvAgwbwRGZMkMBJRFnGBbd2_deep.npy,long,train
features/mel_dd_2c_coswara/long/C4DdlIxnpLRtDrdGt97s67gtVJo2_deep.npy,long,train
features/mel_dd_2c_coswara/long/9ypQNsTsSQYlx72wxTLrHzzNoAJ2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_7yQ29b3Q1KfOIk5K1MSeGTsWqGB2_deep.npy,long,train
features/mel_dd_2c_coswara/long/3VCMGx9M1tTUiEcjERCBG6iC1Ko1_deep.npy,short,train
features/mel_dd_2c_coswara/long/GzhrTQhWHSTwvweRKx2x1Uh4wx52_deep.npy,long,train
features/mel_dd_2c_coswara/long/J88lvfqwdhSF124B97PL8XHvUnp1_deep.npy,long,train
features/mel_dd_2c_coswara/long/1gKYFXop8UQtz5vrzrbVcnjX0Vi1_deep.npy,long,train
features/mel_dd_2c_coswara/long/TQx9HF2p3pXksgf5YNrpQSh81qu1_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_AeJcnB6Pl6ayw2YL7whgWyYSVnz2_deep.npy,short,train
features/mel_dd_2c_coswara/long/A6eyvPDHwBNMYFzA65XRMboV96s2_deep.npy,long,train
features/mel_dd_2c_coswara/long/ARnHOwUIKyfpC9ryG6AqrTcksmq1_deep.npy,short,train
features/mel_dd_2c_coswara/long/Fx2gbIoPlJXrK5OD8FMeepOGlLa2_deep.npy,long,train
features/mel_dd_2c_coswara/long/iwhEG3FaU2MHsAPbfTtG1f5B4EH3_deep.npy,long,train
features/mel_dd_2c_coswara/long/vtVLtX1PGdX2b2fhF18Fk6DULZ03_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_h0XfL2JtCLb7hgupJ7lLQJ0fzgF2_deep.npy,long,train
features/mel_dd_2c_coswara/long/DmKc9V8ZeqQBMqOaGMDZ3mvRIY13_deep.npy,long,train
features/mel_dd_2c_coswara/long/s4cWXeTXzEagPfbizekEnRnDh4p1_deep.npy,short,train
features/mel_dd_2c_coswara/long/5xZE8Rq5oihwEixr96NmUmiy7zk1_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_dosEoi5rKRVXDZzENH1QpxCfPWu1_deep.npy,long,train
features/mel_dd_2c_coswara/long/g0gdNMhQIbUlZRTod20TdtqafgJ3_deep.npy,short,train
features/mel_dd_2c_coswara/long/2j94Kg8TewQwjwbrRyto6seGsut1_deep.npy,short,train
features/mel_dd_2c_coswara/long/VrBIdIVnQkPbR9D2Gi7WCb17ST62_deep.npy,short,train
features/mel_dd_2c_coswara/long/kITWulcVb7cnGpGxSo0bKUE7MAs2_deep.npy,long,train
features/mel_dd_2c_coswara/long/DeMaRSg6lVO7oA6v9HK3mbWjr3r2_deep.npy,short,train
features/mel_dd_2c_coswara/long/z5IwU11sIiMROteZ2EuuzBisNex2_deep.npy,short,train
features/mel_dd_2c_coswara/long/vAdIAlGCrWPPwUGYxkFopen6zq03_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200415_E3X8YtvZzYZiXwBevZEAByJc2v63_deep.npy,long,train
features/mel_dd_2c_coswara/long/HxbOUFGbq4fKbs0nTLUQ5UmlZ9y2_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200413_VrBIdIVnQkPbR9D2Gi7WCb17ST62_deep.npy,short,train
features/mel_dd_2c_coswara/long/yT2MdQkNRvMvI418P1AQ2SystgE3_deep.npy,long,train
features/mel_dd_2c_coswara/long/X2oy68UUgdNd97dpzW1ZubPZVIC2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_j0bgqdkBSRaRrpBmJLa1MkkKg593_deep.npy,short,train
features/mel_dd_2c_coswara/long/CZT9HTBNgaQrTVKBjIBUtlu6Dgx1_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_CAf8ILsDpQMeTPPLwi7nFlgRT2t1_deep.npy,long,train
features/mel_dd_2c_coswara/long/kBFDtvAVY9QYbi7YHYgd7tNpsWx1_deep.npy,long,train
features/mel_dd_2c_coswara/long/XbOUJCUl8GWEpQpIRMvujDE1sTE2_deep.npy,short,train
features/mel_dd_2c_coswara/long/W1c56dgBsoe34ilAX8vAZs8tNcX2_deep.npy,long,train
features/mel_dd_2c_coswara/long/85XodgEaKrPebeSPsJo2UFaDlWj1_deep.npy,short,train
features/mel_dd_2c_coswara/long/UUzQFgPDt5cC2mL6zDlgm7LvU4r2_deep.npy,long,train
features/mel_dd_2c_coswara/long/0Rlzhiz6bybk77wdLjxwy7yLDhg1_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_uMry1yqi5sNoykw7ySJdITMv2yT2_deep.npy,short,train
features/mel_dd_2c_coswara/long/20200415_jsYI5hPpF3XJ6rW8EQjUTCfPNZ62_deep.npy,long,train
features/mel_dd_2c_coswara/long/CAf8ILsDpQMeTPPLwi7nFlgRT2t1_deep.npy,long,train
features/mel_dd_2c_coswara/long/19TcpGAeIyeLxS55XA6xxH285uz2_deep.npy,long,train
features/mel_dd_2c_coswara/long/9z2XQAVyIkb0saZVigWBr3MsDcr1_deep.npy,long,train
features/mel_dd_2c_coswara/long/qkdJKHOBuAYsKvnxbLvnoJ5Dc8y2_deep.npy,short,train
features/mel_dd_2c_coswara/long/5CuTYRsGM5QRNjG7HejSHQh7ULi1_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_0Rlzhiz6bybk77wdLjxwy7yLDhg1_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_GWjZnz8QWXXGzHLaG0HNHFyeZgS2_deep.npy,long,train
features/mel_dd_2c_coswara/long/8XF2UFLn3Wd6dHHMdOlcGbQiMqb2_deep.npy,short,train
features/mel_dd_2c_coswara/long/uMry1yqi5sNoykw7ySJdITMv2yT2_deep.npy,short,train
features/mel_dd_2c_coswara/long/a1BWeGHqK6f0KyevbStawfUvvK83_deep.npy,long,train
features/mel_dd_2c_coswara/long/teOvCnrHvkhO4p7XASV9OXfL0k72_deep.npy,short,train
features/mel_dd_2c_coswara/long/x2JcCVW5aZP5JqJWs30hIr6lf212_deep.npy,long,train
features/mel_dd_2c_coswara/long/nWexc69oEiZ6d1YP3v2CDJBipkM2_deep.npy,long,train
features/mel_dd_2c_coswara/long/maTMkkXbqOhLPOYLpGyMPPigDFt1_deep.npy,long,train
features/mel_dd_2c_coswara/long/Axei3vO2YcQM56PrwqmMF40A6aG3_deep.npy,long,train
features/mel_dd_2c_coswara/long/2j5I1dnLtBN8hyD149k2dZ19foE3_deep.npy,short,train
features/mel_dd_2c_coswara/long/Fsy78EiP9pOaFmMc6VjdI30SMvV2_deep.npy,long,train
features/mel_dd_2c_coswara/long/URgU2WswGtQp3hFNsrkdGsVxAzJ2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200413_maTMkkXbqOhLPOYLpGyMPPigDFt1_deep.npy,long,train
features/mel_dd_2c_coswara/long/gdMY0DOvz8QrFltj0X4Ez0PpsHS2_deep.npy,long,train
features/mel_dd_2c_coswara/long/goCuK84Tklfu22gFPPMqt1ZIjxo2_deep.npy,long,train
features/mel_dd_2c_coswara/long/6BT19A6gAlNjbtbe3EdgKQc4kkH3_deep.npy,short,train
features/mel_dd_2c_coswara/long/jEkD1ffbScZx6wVALbrAhPz3w1S2_deep.npy,long,train
features/mel_dd_2c_coswara/long/20200415_a1BWeGHqK6f0KyevbStawfUvvK83_deep.npy,long,train
features/mel_dd_2c_coswara/long/xDgSKI3IBQNu2G3msYhxC7URtop1_deep.npy,short,train
features/mel_dd_2c_coswara/long/Ny6G594aKENcYgURBgYJJa62ziV2_deep.npy,long,train
features/mel_dd_2c_coswara/long/kDI4V7d7CNOZp3DwAK825tYAzsw2_deep.npy,short,train
features/mel_dd_2c_coswara/long/p0NEd67WfNMVpZuyt7ECTS6VxDa2_deep.npy,long,train
features/mel_dd_2c_coswara/long/9JhZlp6ebpZYjnKlK2NTZTihDme2_deep.npy,long,train
features/mel_dd_2c_coswara/long/hmLJe6Uy39bPc0Mn0VSF4x3TqWp2_deep.npy,long,train
features/mel_dd_2c_coswara/long/Akn9RWpa1hMNtsrYVHGlBsmHkAB2_deep.npy,long,train
features/mel_dd_2c_coswara/long/p892e9IyF2dZFs8eqIF1TCtxf0A3_deep.npy,short,train
features/mel_dd_2c_coswara/long/NkibhMc8cVQQq1cj4RSU3NkkMW33_deep.npy,short,train
features/mel_dd_2c_coswara/long/oT3KtPYs2CSp3MKgmhGPbuK9QIp2_deep.npy,long,train
