filepath,start_ms,end_ms,label,source_file,source_dir
data_std/coswara/shallow/20200413_V247RjX91RY4fxtgfeWjvBhg89s2_shallow.wav,0,-1,short,20200413_V247RjX91RY4fxtgfeWjvBhg89s2_shallow.wav,shallow
data_std/coswara/shallow/20200415_QC2olizheGbckya2rPjOWhn00vp1_shallow.wav,0,-1,short,20200415_QC2olizheGbckya2rPjOWhn00vp1_shallow.wav,shallow
data_std/coswara/shallow/20200415_nkSUWnQgO0Tn7flFkVp7CrdsatW2_shallow.wav,0,-1,short,20200415_nkSUWnQgO0Tn7flFkVp7CrdsatW2_shallow.wav,shallow
data_std/coswara/shallow/20200415_oakTHXyve7PxMjMsDDb7VNnM0Ie2_shallow.wav,0,-1,short,20200415_oakTHXyve7PxMjMsDDb7VNnM0Ie2_shallow.wav,shallow
data_std/coswara/shallow/20200413_uMry1yqi5sNoykw7ySJdITMv2yT2_shallow.wav,0,-1,short,20200413_uMry1yqi5sNoykw7ySJdITMv2yT2_shallow.wav,shallow
data_std/coswara/shallow/20200415_TKhrUVnxGFfRdH4oaKwMXiwjR082_shallow.wav,0,-1,short,20200415_TKhrUVnxGFfRdH4oaKwMXiwjR082_shallow.wav,shallow
data_std/coswara/shallow/20200415_JLXdsKrUesSLpwUOMSqQFfYwtZ82_shallow.wav,0,-1,short,20200415_JLXdsKrUesSLpwUOMSqQFfYwtZ82_shallow.wav,shallow
data_std/coswara/shallow/20200413_2XgDqzQkqLX9SbmSHfbqdRxSmRD2_shallow.wav,0,-1,short,20200413_2XgDqzQkqLX9SbmSHfbqdRxSmRD2_shallow.wav,shallow
data_std/coswara/shallow/20200413_UV965HIG9saPO9HjKNFSm2aFeBt2_shallow.wav,0,-1,short,20200413_UV965HIG9saPO9HjKNFSm2aFeBt2_shallow.wav,shallow
data_std/coswara/shallow/20200415_E3X8YtvZzYZiXwBevZEAByJc2v63_shallow.wav,0,-1,short,20200415_E3X8YtvZzYZiXwBevZEAByJc2v63_shallow.wav,shallow
data_std/coswara/shallow/20200415_BRi5khF6PxMORMTOXjeS6r2dNqt1_shallow.wav,0,-1,short,20200415_BRi5khF6PxMORMTOXjeS6r2dNqt1_shallow.wav,shallow
data_std/coswara/shallow/20200415_vBRMIg1ACdeSAFmcWnII6ZkDefV2_shallow.wav,0,-1,short,20200415_vBRMIg1ACdeSAFmcWnII6ZkDefV2_shallow.wav,shallow
data_std/coswara/shallow/20200415_C1Jk83bZcXQM2lljEqVIr6OfMr83_shallow.wav,0,-1,short,20200415_C1Jk83bZcXQM2lljEqVIr6OfMr83_shallow.wav,shallow
data_std/coswara/shallow/20200413_0zexHIcM7tQDdnFiEj2Eb0v3g212_shallow.wav,0,-1,short,20200413_0zexHIcM7tQDdnFiEj2Eb0v3g212_shallow.wav,shallow
data_std/coswara/shallow/20200413_XVjp63ocWZRqJRdxCtklUfmdklm2_shallow.wav,0,-1,short,20200413_XVjp63ocWZRqJRdxCtklUfmdklm2_shallow.wav,shallow
data_std/coswara/shallow/20200415_zAdXj9IixzaM6KUwFYIhXbNJnJ42_shallow.wav,0,-1,short,20200415_zAdXj9IixzaM6KUwFYIhXbNJnJ42_shallow.wav,shallow
data_std/coswara/shallow/20200415_ZbFodPVPEZMK0DaH4J74kowt1d53_shallow.wav,0,-1,short,20200415_ZbFodPVPEZMK0DaH4J74kowt1d53_shallow.wav,shallow
data_std/coswara/shallow/20200415_M1RgcbGDbWbsxNkmPHlrh9J9n572_shallow.wav,0,-1,short,20200415_M1RgcbGDbWbsxNkmPHlrh9J9n572_shallow.wav,shallow
data_std/coswara/shallow/20200415_ZmJz4NgHHRZAwzUAVvkXBOmRSTA3_shallow.wav,0,-1,short,20200415_ZmJz4NgHHRZAwzUAVvkXBOmRSTA3_shallow.wav,shallow
data_std/coswara/shallow/20200415_L6Bo4rMk15fKste9Gvn7ZyTB4qw2_shallow.wav,0,-1,short,20200415_L6Bo4rMk15fKste9Gvn7ZyTB4qw2_shallow.wav,shallow
data_std/coswara/shallow/20200415_abpYyjmAQAMGlnyqXPGIL9lbnQo2_shallow.wav,0,-1,short,20200415_abpYyjmAQAMGlnyqXPGIL9lbnQo2_shallow.wav,shallow
data_std/coswara/shallow/20200413_5ZDF98UQUxcVuS9VhaWxKlVnXvs1_shallow.wav,0,-1,short,20200413_5ZDF98UQUxcVuS9VhaWxKlVnXvs1_shallow.wav,shallow
data_std/coswara/shallow/20200415_9esRO6MV7jhuNNWR9i0j6gBrkXG2_shallow.wav,0,-1,short,20200415_9esRO6MV7jhuNNWR9i0j6gBrkXG2_shallow.wav,shallow
data_std/coswara/shallow/20200413_g6L8s5Dtq8eIYUTeRWHq0Q7w5L32_shallow.wav,0,-1,short,20200413_g6L8s5Dtq8eIYUTeRWHq0Q7w5L32_shallow.wav,shallow
data_std/coswara/shallow/20200415_HxbOUFGbq4fKbs0nTLUQ5UmlZ9y2_shallow.wav,0,-1,short,20200415_HxbOUFGbq4fKbs0nTLUQ5UmlZ9y2_shallow.wav,shallow
data_std/coswara/shallow/20200415_EcO51zxmIHcVtAUlxnvO6wA8JcR2_shallow.wav,0,-1,short,20200415_EcO51zxmIHcVtAUlxnvO6wA8JcR2_shallow.wav,shallow
data_std/coswara/shallow/20200415_vtVLtX1PGdX2b2fhF18Fk6DULZ03_shallow.wav,0,-1,short,20200415_vtVLtX1PGdX2b2fhF18Fk6DULZ03_shallow.wav,shallow
data_std/coswara/shallow/20200415_QOmSmWWvcLOxZgzrV4u04ByoebE2_shallow.wav,0,-1,short,20200415_QOmSmWWvcLOxZgzrV4u04ByoebE2_shallow.wav,shallow
data_std/coswara/shallow/20200415_cog0Kv05iPM162wFPDfBEnEqpzJ3_shallow.wav,0,-1,short,20200415_cog0Kv05iPM162wFPDfBEnEqpzJ3_shallow.wav,shallow
data_std/coswara/shallow/20200415_V3EIT06H4JN5KwoK8aGRXQNzGRi1_shallow.wav,0,-1,short,20200415_V3EIT06H4JN5KwoK8aGRXQNzGRi1_shallow.wav,shallow
data_std/coswara/shallow/20200415_03TmwzsdEBVEh35MRMbC9d0NnfI3_shallow.wav,0,-1,short,20200415_03TmwzsdEBVEh35MRMbC9d0NnfI3_shallow.wav,shallow
data_std/coswara/shallow/20200415_ByeE6FPls3S20RP7vxsLDkmqpA32_shallow.wav,0,-1,short,20200415_ByeE6FPls3S20RP7vxsLDkmqpA32_shallow.wav,shallow
data_std/coswara/shallow/20200413_n4t5cgNQKXO3F8KP55vWOgYWcXC3_shallow.wav,0,-1,short,20200413_n4t5cgNQKXO3F8KP55vWOgYWcXC3_shallow.wav,shallow
data_std/coswara/shallow/20200413_iq8oYXczSjPuJoVS7DBpkGNMC2p1_shallow.wav,0,-1,short,20200413_iq8oYXczSjPuJoVS7DBpkGNMC2p1_shallow.wav,shallow
data_std/coswara/shallow/20200415_2j94Kg8TewQwjwbrRyto6seGsut1_shallow.wav,0,-1,short,20200415_2j94Kg8TewQwjwbrRyto6seGsut1_shallow.wav,shallow
data_std/coswara/shallow/20200415_j0bgqdkBSRaRrpBmJLa1MkkKg593_shallow.wav,0,-1,short,20200415_j0bgqdkBSRaRrpBmJLa1MkkKg593_shallow.wav,shallow
data_std/coswara/shallow/20200413_U7UmNZmqS6OWTiDkM7IfqkDRrae2_shallow.wav,0,-1,short,20200413_U7UmNZmqS6OWTiDkM7IfqkDRrae2_shallow.wav,shallow
data_std/coswara/shallow/20200413_wawUd75qJgXdQz6qxRATEzuKvMn1_shallow.wav,0,-1,short,20200413_wawUd75qJgXdQz6qxRATEzuKvMn1_shallow.wav,shallow
data_std/coswara/shallow/20200413_aGEXEhp3mbUandZBtCuEooDQrK53_shallow.wav,0,-1,short,20200413_aGEXEhp3mbUandZBtCuEooDQrK53_shallow.wav,shallow
data_std/coswara/shallow/20200415_mX9OLV39QwhCicc7VLqQyniNdU63_shallow.wav,0,-1,short,20200415_mX9OLV39QwhCicc7VLqQyniNdU63_shallow.wav,shallow
data_std/coswara/shallow/20200415_DIaVEL0f1kXNG6KXgBMEQ54yirD3_shallow.wav,0,-1,short,20200415_DIaVEL0f1kXNG6KXgBMEQ54yirD3_shallow.wav,shallow
data_std/coswara/shallow/20200415_1woiacXdMmXUQiMWESqr83uk1NV2_shallow.wav,0,-1,short,20200415_1woiacXdMmXUQiMWESqr83uk1NV2_shallow.wav,shallow
data_std/coswara/shallow/20200413_KL32QXSSnLZlRRT2B6rQQQKgpx12_shallow.wav,0,-1,short,20200413_KL32QXSSnLZlRRT2B6rQQQKgpx12_shallow.wav,shallow
data_std/coswara/shallow/20200413_bjA2KpSxneNskrLBeqi4bqoTDQl2_shallow.wav,0,-1,short,20200413_bjA2KpSxneNskrLBeqi4bqoTDQl2_shallow.wav,shallow
data_std/coswara/shallow/20200415_QlMu7Fl8iIgOZM3QHEOzOJY6npH3_shallow.wav,0,-1,short,20200415_QlMu7Fl8iIgOZM3QHEOzOJY6npH3_shallow.wav,shallow
data_std/coswara/shallow/20200415_HltnpdE31PPFAFYRdJXRXokmdUF2_shallow.wav,0,-1,short,20200415_HltnpdE31PPFAFYRdJXRXokmdUF2_shallow.wav,shallow
data_std/coswara/shallow/20200415_6VbC2mWfKiWVQPL1tHVmG5eCkua2_shallow.wav,0,-1,short,20200415_6VbC2mWfKiWVQPL1tHVmG5eCkua2_shallow.wav,shallow
data_std/coswara/shallow/20200413_eP8gEM0KcBU6S5JpMdycX74KP3p2_shallow.wav,0,-1,short,20200413_eP8gEM0KcBU6S5JpMdycX74KP3p2_shallow.wav,shallow
data_std/coswara/shallow/20200415_gyzIhontEeY2zHHaiy2zjZot6hg1_shallow.wav,0,-1,short,20200415_gyzIhontEeY2zHHaiy2zjZot6hg1_shallow.wav,shallow
data_std/coswara/shallow/20200415_dxKWK5iTjWdjch9zRGCnc7R0eeq2_shallow.wav,0,-1,short,20200415_dxKWK5iTjWdjch9zRGCnc7R0eeq2_shallow.wav,shallow
data_std/coswara/shallow/20200415_l57TNYomN4Z56eIotPFe6hN1Vgm2_shallow.wav,0,-1,short,20200415_l57TNYomN4Z56eIotPFe6hN1Vgm2_shallow.wav,shallow
data_std/coswara/shallow/20200415_a1BWeGHqK6f0KyevbStawfUvvK83_shallow.wav,0,-1,short,20200415_a1BWeGHqK6f0KyevbStawfUvvK83_shallow.wav,shallow
data_std/coswara/shallow/20200413_3VWhvtBFHKMgEKxlXzMYeg5NeBN2_shallow.wav,0,-1,short,20200413_3VWhvtBFHKMgEKxlXzMYeg5NeBN2_shallow.wav,shallow
data_std/coswara/shallow/20200415_ZkYT8z9lW7N4UfY1L9CqlOs9ouk1_shallow.wav,0,-1,short,20200415_ZkYT8z9lW7N4UfY1L9CqlOs9ouk1_shallow.wav,shallow
data_std/coswara/shallow/20200415_269e2kDksfRXKVHNXf4ACl9JUVm1_shallow.wav,0,-1,short,20200415_269e2kDksfRXKVHNXf4ACl9JUVm1_shallow.wav,shallow
data_std/coswara/shallow/20200415_ArKST1jJWqRPPvdCu92MyQoGs762_shallow.wav,0,-1,short,20200415_ArKST1jJWqRPPvdCu92MyQoGs762_shallow.wav,shallow
data_std/coswara/shallow/20200415_O9jPNdypMudWbGGiqtlgi4ae2er1_shallow.wav,0,-1,short,20200415_O9jPNdypMudWbGGiqtlgi4ae2er1_shallow.wav,shallow
data_std/coswara/shallow/20200415_33uBb3ZF1NekffyAZpRdmyP0KHH2_shallow.wav,0,-1,short,20200415_33uBb3ZF1NekffyAZpRdmyP0KHH2_shallow.wav,shallow
data_std/coswara/shallow/20200415_dosEoi5rKRVXDZzENH1QpxCfPWu1_shallow.wav,0,-1,short,20200415_dosEoi5rKRVXDZzENH1QpxCfPWu1_shallow.wav,shallow
data_std/coswara/shallow/20200415_UUzQFgPDt5cC2mL6zDlgm7LvU4r2_shallow.wav,0,-1,short,20200415_UUzQFgPDt5cC2mL6zDlgm7LvU4r2_shallow.wav,shallow
data_std/coswara/shallow/20200415_GZM32y1Sy6X9D9hfrrvpTdPfmoV2_shallow.wav,0,-1,short,20200415_GZM32y1Sy6X9D9hfrrvpTdPfmoV2_shallow.wav,shallow
data_std/coswara/shallow/20200415_2SLFvRD3jTUJc8iOMnN2XHG3uXv1_shallow.wav,0,-1,short,20200415_2SLFvRD3jTUJc8iOMnN2XHG3uXv1_shallow.wav,shallow
data_std/coswara/shallow/20200413_0Rlzhiz6bybk77wdLjxwy7yLDhg1_shallow.wav,0,-1,short,20200413_0Rlzhiz6bybk77wdLjxwy7yLDhg1_shallow.wav,shallow
data_std/coswara/shallow/20200415_rSDhZrvtPFhvXnAPUJnYoPBN0mD3_shallow.wav,0,-1,short,20200415_rSDhZrvtPFhvXnAPUJnYoPBN0mD3_shallow.wav,shallow
data_std/coswara/shallow/20200415_meYzBgsbbHT9rLhVNx4SYzjRYjK2_shallow.wav,0,-1,short,20200415_meYzBgsbbHT9rLhVNx4SYzjRYjK2_shallow.wav,shallow
data_std/coswara/shallow/20200415_bEzlLV5ZV3fSBFl6JLs1e0t3GEG2_shallow.wav,0,-1,short,20200415_bEzlLV5ZV3fSBFl6JLs1e0t3GEG2_shallow.wav,shallow
data_std/coswara/shallow/20200413_jRjAYMmAQee5uVm5fU8yVnpuvs33_shallow.wav,0,-1,short,20200413_jRjAYMmAQee5uVm5fU8yVnpuvs33_shallow.wav,shallow
data_std/coswara/shallow/20200415_QKEe27GzshbGSIGQZ6nB6lpLb7l2_shallow.wav,0,-1,short,20200415_QKEe27GzshbGSIGQZ6nB6lpLb7l2_shallow.wav,shallow
data_std/coswara/shallow/20200415_evcMtXUBFWS6bXPYqv7BXVfqFIc2_shallow.wav,0,-1,short,20200415_evcMtXUBFWS6bXPYqv7BXVfqFIc2_shallow.wav,shallow
data_std/coswara/shallow/20200413_qHN6U03r3TRKVZ83fmWDDQvtDuz1_shallow.wav,0,-1,short,20200413_qHN6U03r3TRKVZ83fmWDDQvtDuz1_shallow.wav,shallow
data_std/coswara/shallow/20200413_zvXkuEaPb0OEgG4EHx59NqdmamR2_shallow.wav,0,-1,short,20200413_zvXkuEaPb0OEgG4EHx59NqdmamR2_shallow.wav,shallow
data_std/coswara/shallow/20200415_rjI1qyc5W6RkajiRcmde0VISAIF3_shallow.wav,0,-1,short,20200415_rjI1qyc5W6RkajiRcmde0VISAIF3_shallow.wav,shallow
data_std/coswara/shallow/20200413_LwfZvk9xa6bAJbz4wQGEcyoDOmL2_shallow.wav,0,-1,short,20200413_LwfZvk9xa6bAJbz4wQGEcyoDOmL2_shallow.wav,shallow
data_std/coswara/shallow/20200415_IVUrhfpO08QnE9S8UR1hk4DquTa2_shallow.wav,0,-1,short,20200415_IVUrhfpO08QnE9S8UR1hk4DquTa2_shallow.wav,shallow
data_std/coswara/shallow/20200415_sSJoDuR1etTsr85E8wRfxIvfiCf1_shallow.wav,0,-1,short,20200415_sSJoDuR1etTsr85E8wRfxIvfiCf1_shallow.wav,shallow
data_std/coswara/shallow/20200415_3OQBJD8fnBepqWPGQT3eTozrhLn1_shallow.wav,0,-1,short,20200415_3OQBJD8fnBepqWPGQT3eTozrhLn1_shallow.wav,shallow
data_std/coswara/shallow/20200415_cAqSJ74dT8S95pUV3nj98Pp12cp1_shallow.wav,0,-1,short,20200415_cAqSJ74dT8S95pUV3nj98Pp12cp1_shallow.wav,shallow
data_std/coswara/shallow/20200413_UiUUhL0PMjWVA6W2dKte1DCE6wG2_shallow.wav,0,-1,short,20200413_UiUUhL0PMjWVA6W2dKte1DCE6wG2_shallow.wav,shallow
data_std/coswara/shallow/20200413_JmN2KXZoEThB2e8KFMbM7L4fOwy1_shallow.wav,0,-1,short,20200413_JmN2KXZoEThB2e8KFMbM7L4fOwy1_shallow.wav,shallow
data_std/coswara/shallow/20200413_l3umDXECeOUTZH8pFN19c2WM4m43_shallow.wav,0,-1,short,20200413_l3umDXECeOUTZH8pFN19c2WM4m43_shallow.wav,shallow
data_std/coswara/shallow/20200413_hRB1GYdlKAgCnwg4xFzAUE3SiUG2_shallow.wav,0,-1,short,20200413_hRB1GYdlKAgCnwg4xFzAUE3SiUG2_shallow.wav,shallow
data_std/coswara/shallow/20200415_R1wbQWmviENBtOcugCHjcmvRl6o2_shallow.wav,0,-1,short,20200415_R1wbQWmviENBtOcugCHjcmvRl6o2_shallow.wav,shallow
data_std/coswara/shallow/20200413_l8qDG3sN6tczDZGHbgPje0suopx1_shallow.wav,0,-1,short,20200413_l8qDG3sN6tczDZGHbgPje0suopx1_shallow.wav,shallow
data_std/coswara/shallow/20200415_6IBOagmXVWPJaN48oiaAigwiDbw2_shallow.wav,0,-1,short,20200415_6IBOagmXVWPJaN48oiaAigwiDbw2_shallow.wav,shallow
data_std/coswara/shallow/20200415_w8GzYkRUeuVtuONdQbOrrFefVco1_shallow.wav,0,-1,short,20200415_w8GzYkRUeuVtuONdQbOrrFefVco1_shallow.wav,shallow
data_std/coswara/shallow/20200413_n7ewrIqB7wUuK1FZGGjef18jtb52_shallow.wav,0,-1,short,20200413_n7ewrIqB7wUuK1FZGGjef18jtb52_shallow.wav,shallow
data_std/coswara/shallow/20200413_FSzobvJqOXf0rI6X05cHqOiU9Mu2_shallow.wav,0,-1,short,20200413_FSzobvJqOXf0rI6X05cHqOiU9Mu2_shallow.wav,shallow
data_std/coswara/shallow/20200413_CrlV0ddIqdbtxNnkIhtPS5dvoX42_shallow.wav,0,-1,short,20200413_CrlV0ddIqdbtxNnkIhtPS5dvoX42_shallow.wav,shallow
data_std/coswara/shallow/20200415_RXZtiZlgDxObuYr4m2s8eSavVg72_shallow.wav,0,-1,short,20200415_RXZtiZlgDxObuYr4m2s8eSavVg72_shallow.wav,shallow
data_std/coswara/shallow/20200415_jRlVIgE9hofnOP2Lo8He6ebcecz1_shallow.wav,0,-1,short,20200415_jRlVIgE9hofnOP2Lo8He6ebcecz1_shallow.wav,shallow
data_std/coswara/shallow/20200413_tiKv850hJFTmpCAvfJOmOOqkeUs1_shallow.wav,0,-1,short,20200413_tiKv850hJFTmpCAvfJOmOOqkeUs1_shallow.wav,shallow
data_std/coswara/shallow/20200415_wq5WR6X7egP0MydXWR8nqSpHqq12_shallow.wav,0,-1,short,20200415_wq5WR6X7egP0MydXWR8nqSpHqq12_shallow.wav,shallow
data_std/coswara/shallow/20200415_QX7F5dwjZKPahv2qzqpSSBIyHXg2_shallow.wav,0,-1,short,20200415_QX7F5dwjZKPahv2qzqpSSBIyHXg2_shallow.wav,shallow
data_std/coswara/shallow/20200415_3Hi3v8KLYxXvAp9v1fuhKtaU44G2_shallow.wav,0,-1,short,20200415_3Hi3v8KLYxXvAp9v1fuhKtaU44G2_shallow.wav,shallow
data_std/coswara/shallow/20200413_Eu11s84cuBTiPXTAtVf9mj3GkqA2_shallow.wav,0,-1,short,20200413_Eu11s84cuBTiPXTAtVf9mj3GkqA2_shallow.wav,shallow
data_std/coswara/shallow/20200415_YjUO0QbUUAUJyUfgApL52jRs8Z52_shallow.wav,0,-1,short,20200415_YjUO0QbUUAUJyUfgApL52jRs8Z52_shallow.wav,shallow
data_std/coswara/deep/20200413_L7S8iIPKgiO6QWLC3mGkROCMa0s1_deep.wav,0,-1,long,20200413_L7S8iIPKgiO6QWLC3mGkROCMa0s1_deep.wav,deep
data_std/coswara/deep/lkIyl8ZSqIVKiLcfXF6cez7i4o13_deep.wav,0,-1,long,lkIyl8ZSqIVKiLcfXF6cez7i4o13_deep.wav,deep
data_std/coswara/deep/NjLggybuDbN2vcR2Va2hyDuDwQv2_deep.wav,0,-1,long,NjLggybuDbN2vcR2Va2hyDuDwQv2_deep.wav,deep
data_std/coswara/deep/UhYCvhOCn2erbzJc5faN4ek3D1I2_deep.wav,0,-1,long,UhYCvhOCn2erbzJc5faN4ek3D1I2_deep.wav,deep
data_std/coswara/deep/t0wrpS8L5WamJS9NhyjeHAqhaVv1_deep.wav,0,-1,long,t0wrpS8L5WamJS9NhyjeHAqhaVv1_deep.wav,deep
data_std/coswara/deep/PlplsT6dnBbbDLRRXiSGU5I8Jls2_deep.wav,0,-1,long,PlplsT6dnBbbDLRRXiSGU5I8Jls2_deep.wav,deep
data_std/coswara/deep/20200413_aGEXEhp3mbUandZBtCuEooDQrK53_deep.wav,0,-1,long,20200413_aGEXEhp3mbUandZBtCuEooDQrK53_deep.wav,deep
data_std/coswara/deep/JjncXsOMMaPo5yrlpzWuhYrygFd2_deep.wav,0,-1,long,JjncXsOMMaPo5yrlpzWuhYrygFd2_deep.wav,deep
data_std/coswara/deep/XzIjEtRHHPci6Zq0zb9Lx0d6zEr2_deep.wav,0,-1,long,XzIjEtRHHPci6Zq0zb9Lx0d6zEr2_deep.wav,deep
data_std/coswara/deep/rSDhZrvtPFhvXnAPUJnYoPBN0mD3_deep.wav,0,-1,long,rSDhZrvtPFhvXnAPUJnYoPBN0mD3_deep.wav,deep
data_std/coswara/deep/20jWH9MjwmbBKFjhi7KkMYZn9bk1_deep.wav,0,-1,long,20jWH9MjwmbBKFjhi7KkMYZn9bk1_deep.wav,deep
data_std/coswara/deep/iYM9uJMyO1UoXTo1tc7rXvsI4bm1_deep.wav,0,-1,long,iYM9uJMyO1UoXTo1tc7rXvsI4bm1_deep.wav,deep
data_std/coswara/deep/FGRDO4IBbAejR0WHD5YbkXTCasg2_deep.wav,0,-1,long,FGRDO4IBbAejR0WHD5YbkXTCasg2_deep.wav,deep
data_std/coswara/deep/20200413_tiKv850hJFTmpCAvfJOmOOqkeUs1_deep.wav,0,-1,long,20200413_tiKv850hJFTmpCAvfJOmOOqkeUs1_deep.wav,deep
data_std/coswara/deep/20200415_xO54amKmQMQwbMoSbmADa6Wa2kK2_deep.wav,0,-1,long,20200415_xO54amKmQMQwbMoSbmADa6Wa2kK2_deep.wav,deep
data_std/coswara/deep/tFXAov3QpbTvPL6gzCSwAsTSFT93_deep.wav,0,-1,long,tFXAov3QpbTvPL6gzCSwAsTSFT93_deep.wav,deep
data_std/coswara/deep/3PIiY2eRLVUN4Tba0a8ZN5W6frA3_deep.wav,0,-1,long,3PIiY2eRLVUN4Tba0a8ZN5W6frA3_deep.wav,deep
data_std/coswara/deep/20200415_4EAxuOcgN5d81JCmqo2YxXlxYNL2_deep.wav,0,-1,long,20200415_4EAxuOcgN5d81JCmqo2YxXlxYNL2_deep.wav,deep
data_std/coswara/deep/SopKRSJ4JcY36rGE8X4wRE7vPHl2_deep.wav,0,-1,long,SopKRSJ4JcY36rGE8X4wRE7vPHl2_deep.wav,deep
data_std/coswara/deep/aGEXEhp3mbUandZBtCuEooDQrK53_deep.wav,0,-1,long,aGEXEhp3mbUandZBtCuEooDQrK53_deep.wav,deep
data_std/coswara/deep/83BZjlFTcYZWakpS3tf63fpwbQO2_deep.wav,0,-1,long,83BZjlFTcYZWakpS3tf63fpwbQO2_deep.wav,deep
data_std/coswara/deep/gWIawRTh97MMSACF9Mq9braP8s12_deep.wav,0,-1,long,gWIawRTh97MMSACF9Mq9braP8s12_deep.wav,deep
data_std/coswara/deep/20200415_jSb7SyucSmTHhzs3qQoBExRMQZ02_deep.wav,0,-1,long,20200415_jSb7SyucSmTHhzs3qQoBExRMQZ02_deep.wav,deep
data_std/coswara/deep/Z5Y8ewskqQWeyIFkqRKuwGz9fCv1_deep.wav,0,-1,long,Z5Y8ewskqQWeyIFkqRKuwGz9fCv1_deep.wav,deep
data_std/coswara/deep/q3DEiVNvlkNAGJq8LoHEb1TVPao1_deep.wav,0,-1,long,q3DEiVNvlkNAGJq8LoHEb1TVPao1_deep.wav,deep
data_std/coswara/deep/L7S8iIPKgiO6QWLC3mGkROCMa0s1_deep.wav,0,-1,long,L7S8iIPKgiO6QWLC3mGkROCMa0s1_deep.wav,deep
data_std/coswara/deep/r3TFCPT4wJP2K891tXSFsIxAMPG3_deep.wav,0,-1,long,r3TFCPT4wJP2K891tXSFsIxAMPG3_deep.wav,deep
data_std/coswara/deep/uSboUuoU77ZRC3vwywgE8XqvzQu1_deep.wav,0,-1,long,uSboUuoU77ZRC3vwywgE8XqvzQu1_deep.wav,deep
data_std/coswara/deep/20200415_zAdXj9IixzaM6KUwFYIhXbNJnJ42_deep.wav,0,-1,long,20200415_zAdXj9IixzaM6KUwFYIhXbNJnJ42_deep.wav,deep
data_std/coswara/deep/IP6mdjKfmKNgsLLT110MkgGvWK02_deep.wav,0,-1,long,IP6mdjKfmKNgsLLT110MkgGvWK02_deep.wav,deep
data_std/coswara/deep/rJtkSijv5ROjzB6LHN1XCAfe9752_deep.wav,0,-1,long,rJtkSijv5ROjzB6LHN1XCAfe9752_deep.wav,deep
data_std/coswara/deep/zLM432Aox7ZcmTXoglELTXNAVnf2_deep.wav,0,-1,long,zLM432Aox7ZcmTXoglELTXNAVnf2_deep.wav,deep
data_std/coswara/deep/tiKv850hJFTmpCAvfJOmOOqkeUs1_deep.wav,0,-1,long,tiKv850hJFTmpCAvfJOmOOqkeUs1_deep.wav,deep
data_std/coswara/deep/RrdJGUs5gtbagFUqPyOzF19r9Sv1_deep.wav,0,-1,long,RrdJGUs5gtbagFUqPyOzF19r9Sv1_deep.wav,deep
data_std/coswara/deep/xwD2G8sZ9lbeSznnXmdsgrX35473_deep.wav,0,-1,long,xwD2G8sZ9lbeSznnXmdsgrX35473_deep.wav,deep
data_std/coswara/deep/20200413_FGRDO4IBbAejR0WHD5YbkXTCasg2_deep.wav,0,-1,long,20200413_FGRDO4IBbAejR0WHD5YbkXTCasg2_deep.wav,deep
data_std/coswara/deep/exj2e14KykUjLNwbOGgOgFieo8a2_deep.wav,0,-1,long,exj2e14KykUjLNwbOGgOgFieo8a2_deep.wav,deep
data_std/coswara/deep/EVWPvD070lhgBsNRXIJ0TsQj3iz2_deep.wav,0,-1,long,EVWPvD070lhgBsNRXIJ0TsQj3iz2_deep.wav,deep
data_std/coswara/deep/ypvsQ6trNDhlWTd8A5vXrRCC8mg1_deep.wav,0,-1,long,ypvsQ6trNDhlWTd8A5vXrRCC8mg1_deep.wav,deep
data_std/coswara/deep/Bjp6S2aILuesK2yOZQIG06WliTM2_deep.wav,0,-1,long,Bjp6S2aILuesK2yOZQIG06WliTM2_deep.wav,deep
data_std/coswara/deep/20200415_PmbK8Rb4ohNWp4KwTtlU8xzxFGs2_deep.wav,0,-1,long,20200415_PmbK8Rb4ohNWp4KwTtlU8xzxFGs2_deep.wav,deep
data_std/coswara/deep/20200415_Qs7OP1Hyo6Y4ZE2s4aZyZ3Ew6r62_deep.wav,0,-1,long,20200415_Qs7OP1Hyo6Y4ZE2s4aZyZ3Ew6r62_deep.wav,deep
data_std/coswara/deep/ZbFodPVPEZMK0DaH4J74kowt1d53_deep.wav,0,-1,long,ZbFodPVPEZMK0DaH4J74kowt1d53_deep.wav,deep
data_std/coswara/deep/20200415_cxchnGnCHJQ3Tjqn5faj2Sfqa0e2_deep.wav,0,-1,long,20200415_cxchnGnCHJQ3Tjqn5faj2Sfqa0e2_deep.wav,deep
data_std/coswara/deep/IQSMEGOrc3XegUpIARWm07D2K2a2_deep.wav,0,-1,long,IQSMEGOrc3XegUpIARWm07D2K2a2_deep.wav,deep
data_std/coswara/deep/xMOI1306iZMtFQ5FCNcYraYUSDA3_deep.wav,0,-1,long,xMOI1306iZMtFQ5FCNcYraYUSDA3_deep.wav,deep
data_std/coswara/deep/9esRO6MV7jhuNNWR9i0j6gBrkXG2_deep.wav,0,-1,long,9esRO6MV7jhuNNWR9i0j6gBrkXG2_deep.wav,deep
data_std/coswara/deep/20200415_wq5WR6X7egP0MydXWR8nqSpHqq12_deep.wav,0,-1,long,20200415_wq5WR6X7egP0MydXWR8nqSpHqq12_deep.wav,deep
data_std/coswara/deep/eu2Hm19FIUhs68KsWGAlCQ4WVc43_deep.wav,0,-1,long,eu2Hm19FIUhs68KsWGAlCQ4WVc43_deep.wav,deep
